,41306,,,,,,,41306,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
2615  萬海,193281640,11905630,5571,16.23,16.2,16.05,16.55,41330,15.9,41323,0.54
2617  台航,40872153,1702400,958,24.01,23.96,24,24.55,41325,23.8,41331,0.41
2618  長榮航,3187819132,172195936,34298,18.51,18.52,18.65,19,41330,17.75,41324,5.28
2637  F-慧洋,605469040,14489421,4005,41.79,41.72,41.5,42.25,41325,41.05,41310,3.68
5607  遠雄港,549140055,24016153,9915,22.87,22.63,22.5,24,41325,21.2,41306,14.13
5608  四維航,111779962,5090806,2750,21.96,22.03,21.2,23,41309,21.15,41332,1.26
6702  復航,72739666,4837309,2178,15.04,14.99,14.6,15.8,41309,14.5,41331,0.96
16 觀光事業類,,,,,,,,,,,
Tourism,,,,,,,,,,,
2701  萬企,12140950,846593,596,14.34,14.34,14.05,14.7,41309,14,41331,0.24
2702  華園,19248099,978248,424,19.68,19.65,20,20,41332,19.4,41332,1.19
2704  國賓,266271445,8731892,3944,30.49,30.47,30.45,30.95,41323,30,41332,2.38
2705  六福,262522878,16711153,5747,15.71,15.62,15.6,16.15,41309,15.2,41331,5.06
2706  第一店,34642130,1772348,967,19.55,19.58,19.5,19.85,41309,19.3,41331,0.51
2707  晶華,721379684,1972485,2128,365.72,364.88,366.5,371.5,41309,359,41306,2.04
2722  夏都,15847419,399670,342,39.65,39.69,39.45,40.2,41306,38.5,41323,0.49
2723  F-美食,573156587,2866009,2079,199.98,200.04,200,203,41324,196.5,41306,2.03
2727  王品,924206438,2159380,1902,428,425.15,430.5,445,41328,413.5,41309,3.18
5706  鳳凰,258481641,4147547,2907,62.32,62.1,62.5,64.1,41309,60.5,41327,6.79
8940  新天地,38209462,1510965,718,25.29,25.17,25,25.85,41309,25,41332,2.24
17 金融保險類,,,,,,,,,,,
Finance and Insurance,,,,,,,,,,,
2801  彰銀,5889390534,343636044,68425,17.14,16.98,17.35,17.85,41325,16.2,41306,4.74
2809  京城銀,2726195374,101894222,29384,26.76,26.6,26.3,27.85,41311,25.55,41306,9.69
2812  台中銀,966703296,89045145,16595,10.86,10.8,10.65,11.1,41325,10.55,41327,3.84
2816  旺旺保,59265558,3867890,1631,15.32,15.19,15,15.95,41311,14.8,41306,1.93
2820  華票,465594432,40401538,10318,11.52,11.53,11.65,11.7,41332,11.25,41306,3.01
2823  中壽,7101912904,241633597,78542,29.39,29.19,28.4,31,41311,28.1,41331,10.12
2832  台產,79615204,3612976,1892,22.04,22.03,21.85,22.25,41328,21.65,41306,0.99
2833  台壽保,1502058001,62764950,20349,23.93,23.84,23.85,25.15,41325,22.55,41306,7.32
2833A 台壽甲,1885759,50860,63,37.08,37.11,37.2,37.25,41331,37,41309,0.09
2834  臺企銀,2187220092,235823146,39750,9.27,9.23,9.26,9.51,41328,8.97,41306,4.81
2836  高雄銀,135295122,14082018,3256,9.61,9.58,9.53,9.85,41328,9.3,41306,1.99
2837  萬泰銀,323030546,27935812,6996,11.56,11.58,11.6,12.2,41310,10.8,41306,1.72
2838  聯邦銀,601112056,51787708,10713,11.61,11.55,11.7,11.95,41309,11.2,41327,3.03
2845  遠東銀,733271023,60444898,13265,12.13,12.06,12,12.5,41325,11.75,41306,2.7
2847  大眾銀,2015409078,185440620,27693,10.87,10.72,10.7,11.55,41325,10.1,41306,8.25
2849  安泰銀,139327961,7675358,3217,18.15,17.98,17.5,19.15,41311,17.5,41332,0.51
2850  新產,98261858,4698854,1944,20.91,20.88,20.9,21.25,41328,20.35,41306,1.49
2851  中再保,31424569,2235984,918,14.05,14.02,13.9,14.3,41311,13.8,41306,0.41
2852  第一保,55466018,3347392,1340,16.57,16.68,17,17.25,41325,16.05,41310,1.11
2855  統一證,312530588,18049730,3964,17.31,17.39,17.4,17.95,41323,16.85,41310,1.36
2856  元富證,182238478,18572507,4873,9.81,9.78,9.69,9.94,41309,9.6,41306,1.21
2867  三商壽,777678239,41319086,13818,18.82,18.59,18.2,19.45,41309,18.1,41324,3.57
2880  華南金,3372559162,194296482,39234,17.36,17.32,17.35,17.9,41325,16.95,41306,2.25
2881  富邦金,13681067792,345492094,104379,39.6,39.49,40,40.45,41311,37.55,41306,3.63
2882  國泰金,24935496178,685102220,167660,36.4,36.29,37.6,38.35,41330,32.7,41306,6.31
2883  開發金,13212609583,1485585657,205250,8.89,8.83,8.83,9.18,41328,8.13,41306,9.79
2884  玉山金,5267812359,298869715,50689,17.63,17.65,17.75,18.2,41328,16.9,41306,5.96
2885  元大金,5548483754,344875556,63952,16.09,15.92,15.35,16.8,41311,15.35,41332,3.44
2886  兆豐金,11806677058,470456267,99870,25.1,24.9,24.45,25.9,41311,24,41306,4.11
2887  台新金,7464400508,605503871,79518,12.33,12.13,12.1,13.1,41325,11.65,41306,8.79
2888  新光金,6698352482,753398798,114265,8.89,8.85,8.99,9.37,41325,8.27,41306,8.93
2889  國票金,240296644,24116142,13194,9.96,9.94,9.9,10.1,41323,9.81,41327,0.94
2890  永豐金,6165479033,455411087,64812,13.54,13.52,13.5,13.95,41325,12.9,41306,6.02
2891  中信金,13273195978,748977384,119772,17.72,17.67,17.55,18.5,41311,16.85,41306,5.45
2892  第一金,5781643211,306232314,65463,18.88,18.87,18.9,19.4,41325,17.95,41306,3.77
5880  合庫金,3069175071,179483145,40794,17.1,17.1,17,17.6,41325,16.5,41306,2.21
6005  群益證,422425141,36351486,9849,11.62,11.53,11.25,11.85,41311,11.2,41332,1.53
18 貿易百貨類,,,,,,,,,,,
Trading and Consumers' Goods,,,,,,,,,,,
2901  欣欣,34829789,919239,438,37.89,37.92,38.2,39.15,41323,37,41310,1.26
2903  遠百,2285310824,80240239,31730,28.48,28.64,28.05,29.6,41309,27.35,41326,5.86
2905  三商行,261383732,9689665,4514,26.98,26.87,26.7,27.7,41306,26.6,41332,1.54
2906  高林,37730930,3269351,839,11.54,11.48,11.4,11.75,41326,11.3,41332,1.35
2908  特力,497950054,22530960,3557,22.1,22,21.9,22.45,41323,21.7,41310,4.32
2910  統領,4867818,161372,141,30.17,29.9,28.3,34.5,41306,28,41331,0.08
2911  麗嬰房,356751509,14926587,6325,23.9,23.71,23.15,24.7,41323,22.7,41331,7.06
2912  統一超,3013308984,18517555,10862,162.73,162.69,164,166.5,41323,160,41327,1.78
2913  農林,698194868,42318620,10370,16.5,16.4,16.3,16.85,41328,16.15,41311,6.86
2915  潤泰全,3997878904,53591479,27248,74.6,74.19,71.4,77.6,41311,71,41332,6.37
5906  F-台南,89892364,8368694,2801,10.74,10.88,10.1,12.05,41306,10.05,41332,8.69
5907  F-大洋,78833064,1027196,802,76.75,76.49,73.5,79.5,41309,73.5,41332,0.51
8429  F-金麗,285020699,4150208,3029,68.68,68.04,67.5,71.3,41306,66.9,41326,3.43
21 化學工業類,,,,,,,,,,,
Chemical,,,,,,,,,,,
1704  榮化,485002442,12717482,7378,38.14,38.01,37.8,39.25,41306,37.05,41326,1.49
1708  東?,143613949,4321390,2092,33.23,33.12,33.3,34.05,41328,32.3,41310,2.74
1709  和益,56645467,3560727,1484,15.91,15.91,16.05,16.2,41328,15.65,41310,0.83
1710  東聯,1018014694,29985280,14655,33.95,33.95,32.95,34.8,41309,32.95,41332,3.39
1711  永光,659468644,29978712,9430,22,21.16,21.7,22.9,41330,20.3,41310,6.65
1712  興農,191764282,13417077,4316,14.29,14.27,14.25,14.45,41328,14,41306,4.02
1713  國化,17350958,1361745,508,12.74,12.73,12.9,12.9,41332,12.6,41327,0.9
1714  和桐,259383985,18858827,6101,13.75,13.74,13.65,14,41309,13.55,41332,2.17
1717  長興,228414923,8840507,4929,25.84,25.8,25.95,26.4,41330,25.3,41310,0.89
1718  中纖,358946572,34694530,7826,10.35,10.33,10.1,10.8,41306,10.05,41332,2.46
1721  三晃,27996798,3314988,1252,8.45,8.08,8.42,8.87,41328,7.69,41310,4.5
1722  台肥,2927112644,39759626,20154,73.62,73.14,71.9,75,41325,71.8,41332,4.06
1723  中碳,961228037,6715463,5519,143.14,142.96,140.5,146.5,41306,140,41332,2.83
1724  台硝,89580707,3967040,1862,22.58,21.97,22.4,23.6,41330,21.5,41311,3.1
1725  元禎,3467737,242214,193,14.32,14.32,14.2,14.85,41309,14.05,41331,0.13
1726  永記,260099022,4034759,2458,64.46,63.2,68.8,69.9,41332,59.7,41309,2.49
1727  中華化,41210712,2290113,1213,18,17.96,17.9,18.6,41328,17.45,41310,2.45
1730  花仙子,19721660,1085522,533,18.17,18.15,18.2,18.4,41330,17.85,41310,2.03
1732  毛寶,7303052,509401,297,14.34,14.37,14.3,14.55,41328,14,41331,1.2
1735  日勝化,42630908,3190580,1524,13.36,13.14,12.95,13.9,41324,12.8,41309,3.12
1737  臺鹽,237690242,11347187,5028,20.95,20.68,21.05,21.75,41328,20.25,41323,4.08
1773  勝一,80401446,1852488,1049,43.4,42.95,44,44.9,41330,42.2,41325,1.39
4722  國精化,216126711,9338019,4076,23.14,23.06,22.45,24.4,41325,22,41311,10.58
4725  信昌化,792734781,20164333,11650,39.31,38.76,39.15,41.25,41328,37.9,41323,6.91
4733  上緯,217398846,4463886,2533,48.7,46.96,49.4,52,41332,45.05,41327,6.17
22 生技醫療類,,,,,,,,,,,
Biotechnology & Medical Care,,,,,,,,,,,
1701  中化,681000900,32515441,11803,20.94,20.42,21.3,21.8,41332,19.75,41311,10.91
1707  葡萄王,740572811,9438175,6898,78.47,77.65,78,80.5,41326,74.5,41310,7.25
1720  生達,305790125,10999432,5201,27.8,27.2,27.7,28.8,41328,26.5,41311,6.53
1729  必翔,471117301,13221544,4202,35.63,35.9,36.15,36.6,41324,33.55,41306,7.05
1731  美吾華,196886630,12401218,5129,15.88,15.64,15.95,16.5,41328,14.85,41310,9.33
1733  五鼎,748193215,9583248,6577,78.07,78,78.3,79.6,41330,76.5,41306,9.73
1734  杏輝,3612541823,103642278,47246,34.86,34.7,35.7,37.35,41328,32.2,41306,69.41
1736  喬山,184304030,2411517,1298,76.43,76.51,76.2,78.4,41328,75,41331,1.2
1762  中化生,489719119,9260397,5646,52.88,52.19,52.8,54.5,41328,50.7,41311,11.94
1789  神隆,4271593796,58712393,34659,72.75,71.52,72.8,77,41328,68.8,41323,9.03
3164  景岳,99748322,2185514,1503,45.64,45.12,45.6,47.4,41328,43.7,41310,3.59
3705  永信,277324768,6588342,3494,42.09,41.47,42.15,43.8,41328,40.7,41323,2.6
4104  佳醫,368320645,6447241,4516,57.13,56.47,57.7,59.2,41328,54.6,41311,5.69
4106  雃博,686149183,18673560,11110,36.74,35.88,37.5,38.7,41332,34.1,41311,22.39
4108  懷特,2861605701,56169858,32323,50.95,49.75,51.2,53.7,41327,45.35,41310,34.49
4119  旭富,319259573,4505085,3251,70.87,69.45,70.5,74.1,41328,67.6,41325,9.14
4133  亞諾法,571493208,10956295,7814,52.16,50.41,53.4,55.5,41328,47.55,41324,18.4
4141  F-龍燈,318519970,4235830,2633,75.2,74.76,76.3,77.6,41328,73.1,41309,3.52
4142  國光生,478323464,12395879,7389,38.59,38.04,37.9,40.3,41328,37.2,41311,6.73
4144  F-康聯,1214780662,15117379,8588,80.36,78.98,80.1,84.5,41330,76,41323,21.6
4164  承業醫,2258639898,19694742,15326,114.68,113.73,115,120,41328,105.5,41325,16.41
4737  華廣,105650240,1717910,1381,61.5,60.01,61,65,41328,57,41311,3.91
4746  台耀,196511459,4191306,2759,46.89,46.61,47.3,48.9,41328,44.55,41323,6.25
23 油電燃氣類,,,,,,,,,,,
"Oil, Gas and Electricity",,,,,,,,,,,
2616  山隆,51869425,2079798,1078,24.94,24.89,25.05,25.6,41325,24.2,41309,1.84
6505  台塑化,6494943579,77249154,13301,84.08,84.05,82.5,86,41323,81.7,41331,0.81
8926  台汽電,168285506,8429286,3750,19.96,19.81,20.4,20.9,41331,19.45,41306,1.43
9908  大台北,72235609,3380194,1733,21.37,21.41,21.6,21.9,41323,20.85,41306,0.65
9918  欣天然,12729145,396545,339,32.1,32.12,32.1,32.7,41328,31.75,41331,0.22
9926  新海,10442135,251734,265,41.48,41.5,41.9,41.9,41332,40.8,41324,0.17
9931  欣高,6174515,241062,161,25.61,25.95,25.8,26.8,41328,25,41310,0.25
9937  全國,64161987,2159954,930,29.71,29.73,30,30,41332,29.5,41310,0.7
24 半導體業類,,,,,,,,,,,
Semiconductor,,,,,,,,,,,
1437  勤益,143294958,9175960,3008,15.62,15.44,15.95,16.35,41332,15,41326,4.5
2302  麗正,8519220,2082458,579,4.09,4.09,4.08,4.2,41309,4,41327,1.3
2303  聯電,5049711324,447849002,71548,11.28,11.29,11.1,11.7,41309,11,41332,3.46
2311  日月光,7707698521,315446159,78188,24.43,24.37,24.6,25.25,41328,23.5,41323,4.15
2325  矽品,3855423958,124287466,31785,31.02,31.1,31.85,31.9,41309,30,41311,3.99
2329  華泰,27357328,6971397,1635,3.92,3.94,3.91,3.99,41309,3.88,41328,0.86
2330  台積電,49879517452,474443065,115374,105.13,105.23,104.5,109.5,41325,100.5,41306,1.83
2337  旺宏,1269372498,149003623,39004,8.52,8.51,8.45,8.82,41330,8.25,41311,4.23
2338  光罩,123566689,11680676,3103,10.58,10.3,10.35,10.9,41328,10.05,41323,4.45
2342  茂矽,241172172,33167783,10067,7.27,7.2,7.24,7.6,41325,7.07,41310,8.91
2344  華邦電,1047004034,180193314,31066,5.81,5.77,5.56,6.1,41309,5.51,41331,4.89
2351  順德,431932000,17325071,6858,24.93,24.27,26.65,27.65,41331,21,41306,9.87
2363  矽統,124827400,12118558,4813,10.3,10.27,10.45,10.65,41306,10,41311,1.93
2369  菱生,978074436,59239157,19150,16.51,16.24,17.1,17.35,41330,15.05,41311,15.59
2379  瑞昱,5530563126,79033231,39768,69.98,70.22,70.6,74.3,41325,66.4,41306,15.85
2388  威盛,850821399,37906404,16332,22.45,22.38,21.8,24,41306,21.1,41327,7.68
2401  凌陽,234730223,26013144,7935,9.02,8.93,9.32,9.58,41330,8.51,41323,4.36
2425  承啟,50428702,1161309,838,43.42,42.87,44,46,41325,38.55,41306,1.24
2434  統懋,8241374,1451468,607,5.68,5.66,5.66,6,41328,5.41,41323,1.76
2436  偉詮電,1141821304,74470772,23987,15.33,15.23,15.15,16.1,41327,14.4,41310,30.27
2441  超豐,81850624,3456215,2005,23.68,23.68,24.05,24.15,41326,23.1,41306,0.62
2449  京元電,1441599578,77162580,25107,18.68,18.69,19.3,19.5,41325,17.5,41306,6.48
2451  創見,726659023,8629859,5697,84.2,83.88,84.5,87,41324,80.2,41306,2
2454  聯發科,27116536187,82681409,50438,327.96,327.31,333.5,339.5,41330,320.5,41309,6.13
2458  義隆,8078447183,137600113,60414,58.71,59.28,62.5,62.6,41325,54.8,41310,32.84
2481  強茂,303743111,25948328,8005,11.71,11.48,12.05,12.35,41330,10.9,41310,6.98
3006  晶豪科,682504575,27873338,12017,24.49,23.42,25.5,26,41331,22.05,41323,10.43
3014  聯陽,848435505,34041839,15140,24.92,24.6,24.95,26.5,41328,23.1,41311,16.53
3016  嘉晶,53681709,4203635,2011,12.77,12.68,12.6,13.15,41306,12.4,41328,4.48
3034  聯詠,5923070829,48466796,25297,122.21,121.69,124,128,41332,114.5,41310,8.03
3035  智原,2320956052,65323697,33475,35.53,35.24,33.6,38.4,41306,33.6,41332,16.18
3041  揚智,1881664533,55393546,25523,33.97,33.59,34.4,35.5,41330,32.4,41311,17.93
3054  萬國,15764391,1973281,728,7.99,7.96,8.1,8.38,41330,7.72,41310,2.54
3094  聯傑,496543801,23308824,11134,21.3,20.93,21.7,23.1,41330,19.9,41323,27.33
3189  景碩,2673905573,28098342,18099,95.16,94.61,93.5,98.7,41324,92.5,41332,6.3
3257  虹冠電,390686375,12558348,6516,31.11,31.06,31.5,32.55,41328,29.05,41306,32.43
3443  創意,1073556033,11344778,8704,94.63,94.56,94.8,97.4,41330,92.4,41323,8.47
3519  綠能,1908416184,72414430,29718,26.35,26.02,26.25,27.65,41331,25.05,41311,22.5
3532  台勝科,42546945,1388709,976,30.64,30.55,30.15,31.7,41311,30.05,41306,0.18
3545  旭曜,1866213421,45255969,21893,41.24,40.65,42.9,43.25,41331,38.55,41306,32.65
3559  全智科,188566668,10828660,4201,17.41,17.34,17.25,17.8,41331,16.6,41323,9.22
3579  尚志,207426713,8029230,4515,25.83,25.65,25.3,26.7,41306,25.05,41311,6.95
3588  通嘉,65715080,1403923,1088,46.81,46.7,47.25,49.15,41325,44.8,41310,3.13
3598  奕力,3138139545,31569392,20275,99.4,98.3,101,104,41328,93.7,41311,46.2
3638  F-IML,1565958795,17275773,11016,90.64,88.7,94,94.8,41331,85.3,41323,21.34
3686  達能,1307991128,92309206,29610,14.17,14.01,13.95,14.75,41306,13.5,41310,35.01
3697  F-晨星,3564658017,15941595,9953,223.61,222.35,223,230.5,41330,214,41328,2.99
4919  新唐,491664188,13943871,7506,35.26,34.92,34.95,37.4,41306,33.7,41326,6.72
4952  凌通,77444943,4004603,1552,19.34,19.45,19.1,20.3,41306,18.6,41328,3.68
5269  祥碩,453660516,6230218,4669,72.82,72.2,69.6,76.4,41309,69.2,41328,11.05
5305  敦南,471995423,30741413,9798,15.35,15.07,15.95,15.95,41332,14.25,41310,6.87
5471  松翰,290725176,6792694,4389,42.8,42.79,42.7,43.45,41325,42,41310,4.05
6145  勁永,572677726,26982022,10469,21.22,20.93,21,22.3,41325,19.15,41310,15.37
6202  盛群,190711083,5899026,3621,32.33,32.16,33.25,33.6,41330,30.8,41306,2.64
6239  力成,4065663111,93343330,39091,43.56,43.54,43.15,45.1,41309,41.9,41310,11.98
6243  迅杰,82038524,6012517,2701,13.64,13.19,14.05,14.45,41331,12.6,41323,7.98
6257  矽格,529652105,19766887,9194,26.79,26.62,27.3,27.8,41332,26.15,41327,5.39
6271  同欣電,4623159487,36890897,21354,125.32,125.92,125.5,132.5,41325,119.5,41306,22.65
6286  立錡,2345030733,12785504,10357,183.41,182.19,181.5,193,41330,175.5,41324,8.55
8016  矽創,720726522,16685563,8755,43.19,42.79,43,44.95,41326,40.85,41310,14.12
8081  致新,872166271,9097847,6498,95.87,96.26,95,101.5,41309,92.5,41327,10.56
8110  華東,85446334,9882911,3318,8.65,8.6,8.56,8.89,41326,8.45,41311,1.97
8131  福懋科,35040458,2108008,1132,16.62,16.58,16.7,16.9,41332,16.25,41323,0.48
8261  富鼎,45597318,4572292,1734,9.97,9.78,10,10.4,41330,9.39,41311,3.25
8271  宇瞻,1096474051,40958231,14494,26.77,26.78,26.9,28.15,41330,25.3,41310,31.31
25 電腦及週邊設備業類,,,,,,,,,,,
Computer and Peripheral Equipment,,,,,,,,,,,
2301  光寶科,4000486002,91895103,38595,43.53,43.48,45.75,45.75,41332,42,41323,4
2305  全友,3942687,1363914,499,2.89,2.89,2.9,2.94,41328,2.84,41310,0.66
2315  神達,1137897988,102330194,21192,11.12,11.04,11.1,11.45,41328,10.65,41311,6.69
2324  仁寶,3906321912,186514375,51095,20.94,20.85,20.75,21.75,41309,20.2,41324,4.23
2331  精英,774822784,78846809,16794,9.83,9.72,10,10.25,41330,9.2,41306,6.66
2352  佳世達,1746687047,227616779,42192,7.67,7.34,8.04,8.13,41330,6.88,41311,11.57
2353  宏碁,5902025503,229023263,69553,25.77,25.59,26.45,26.6,41332,24.95,41323,8.08
2356  英業達,513780286,43344735,15890,11.85,11.86,11.8,12,41325,11.6,41331,1.21
2357  華碩,15048842962,42743100,29434,352.08,351.69,360,363,41332,336,41306,5.68
2358  美格,27208831,2504596,1032,10.86,10.87,10.8,11.45,41306,10.6,41326,3.85
2362  藍天,830149605,19649688,9961,42.25,41.68,41.65,44,41324,40.5,41310,2.8
2364  倫飛,14597045,4756195,1366,3.07,3.06,3.08,3.18,41323,2.93,41310,2.5
2365  昆盈,41610502,4628551,1638,8.99,8.97,8.92,9.13,41325,8.82,41311,1.52
2376  技嘉,252721425,9721718,5941,26,26.02,26.25,26.35,41323,25.35,41306,1.55
2377  微星,229079757,16498565,6744,13.88,13.87,14.05,14.15,41330,13.6,41306,1.95
2380  虹光,23941498,2764288,1120,8.66,8.66,8.57,8.83,41325,8.5,41311,1.26
2382  廣達,7349783366,110220133,40065,66.68,66.47,63.3,70,41323,63.3,41332,2.86
2385  群光,1992057418,25775092,17091,77.29,77.08,77.7,81.5,41306,74.5,41326,3.81
2387  精元,330479792,28041402,3213,11.79,12.47,12.5,13.7,41327,12.05,41326,7.58
2395  研華,1403779546,10682830,7875,131.41,131.54,132,139.5,41323,122.5,41306,1.89
2397  友通,63746675,2397373,1073,26.59,26.56,26.05,27.6,41309,25.9,41326,2.09
2399  映泰,67803848,6216800,2215,10.91,10.87,11.2,11.3,41331,10.4,41311,3.49
2405  浩鑫,62260416,6161035,1978,10.11,10.07,10.1,10.35,41325,9.95,41311,3.24
2417  圓剛,92935902,6541692,3924,14.21,14.21,14.1,14.85,41306,14,41328,3.16
2424  隴華,10093631,367857,216,27.44,27.37,27.1,28,41328,24.75,41331,1.23
2442  新美齊,33873452,4348577,1364,7.79,7.78,7.8,7.97,41324,7.6,41306,2.78
2465  麗臺,8661830,1921517,721,4.51,4.5,4.58,4.66,41327,4.36,41326,1.79
2474  可成,19583549188,144006028,65763,135.99,135.15,134,141,41327,127.5,41310,19.18
3002  歐格,15344738,1350220,361,11.36,11.29,11.05,11.65,41309,11.05,41332,1.32
3005  神基,728486834,48996346,15747,14.87,14.82,15,15.35,41306,14.5,41324,8.42
3013  晟銘電,211025053,9302516,4013,22.68,22.6,22.05,23.6,41325,22,41323,5.02
3017  奇鋐,303657711,18636104,8083,16.29,16.11,15.55,16.9,41309,15.55,41332,5.27
3022  威達電,417814619,10562827,6432,39.56,39.39,39.15,40.5,41324,38.7,41323,3.58
3046  建碁,8634505,1517003,617,5.69,5.7,5.63,6.1,41325,5.5,41331,0.97
3057  喬鼎,302842841,21452696,7238,14.12,13.92,14.7,15,41332,13.05,41324,14.17
3060  銘異,3822008435,41826979,21786,91.38,90.77,92.5,94.9,41309,88.2,41310,24.96
3231  緯創,4715880183,139691285,45342,33.76,33.64,33,35.1,41325,32.4,41331,6.36
3494  誠研,30193153,2414511,944,12.5,12.45,12.3,13.25,41306,12.2,41328,1.75
3515  華擎,67654049,633375,589,106.82,105.85,105.5,111,41323,103.5,41306,0.55
3701  大眾控,1476457,163642,351,9.02,9.02,9.18,9.78,41323,8.67,41326,0.14
4915  致伸,439039400,17053505,7534,25.74,25.53,25.25,26.6,41311,25.1,41309,3.99
4938  和碩,4241912693,105785254,38692,40.1,39.85,40,41.35,41325,38.9,41306,4.62
5215  F-科嘉,66424579,1526800,1058,43.51,43.32,43,44.6,41327,42.5,41332,3.23
5264  F-鎧勝,4289610551,29155505,16192,147.13,146.96,143,160.5,41309,135,41327,8.58
6117  迎廣,17166116,1318945,583,13.02,12.96,12.85,13.85,41306,12.3,41323,1.49
6128  上福,64330878,2165458,1432,29.71,29.66,29.6,30.7,41324,29,41330,2.38
6166  凌華,50824469,1498030,659,33.93,33.87,33.3,34.4,41306,31.85,41326,0.95
6206  飛捷,423774652,5738901,3970,73.84,73.58,75,75.5,41326,71,41310,5.71
6230  超眾,1286152918,21426891,12391,60.03,59.06,60,65,41325,54.1,41310,24.82
6235  華孚,52286684,4801662,1761,10.89,10.78,10.75,11.35,41323,10.25,41309,3.39
6277  宏正,66073381,1482226,1110,44.58,44.54,45.2,45.7,41331,43.35,41306,1.24
8008  建興電,2785342598,86093353,30575,32.35,32.3,32.55,32.6,41332,30.65,41306,9.38
8114  振樺電,58712642,935346,769,62.77,62.81,64.2,64.5,41328,61.5,41309,1.49
8210  勤誠,172929442,4571450,2727,37.83,37.73,37.8,38.8,41325,37.15,41328,3.81
9912  偉聯,86886732,4420781,1814,19.65,19.79,19.6,20.45,41311,18.9,41327,9.59
26 光電業類,,,,,,,,,,,
Optoelectronic,,,,,,,,,,,
2323  中環,947254396,190800411,25748,4.96,4.79,5.05,5.27,41330,4.6,41311,6.94
2340  光磊,237563456,19912444,6736,11.93,11.92,12.05,12.2,41324,11.6,41311,3.79
2349  錸德,790387854,210233177,29467,3.76,3.69,3.75,3.99,41328,3.4,41311,7.94
2374  佳能,283241030,10141735,5607,27.93,27.92,27.8,28.25,41324,27.6,41306,2.27
2384  勝華,4167253407,295035782,68430,14.12,14.06,14,14.7,41324,13.45,41311,15.97
2393  億光,2373626054,56375389,28218,42.1,41.75,42.2,43.7,41330,40,41311,13.45
2406  國碩,1897136048,83588518,25796,22.7,22.4,23.3,24,41331,20.35,41306,28.63
2409  友達,17187413991,1374362149,188357,12.51,12.4,12.9,13.45,41327,11.1,41311,15.57
2426  鼎元,95802558,12592385,4454,7.61,7.56,7.58,7.9,41330,7.3,41311,3.49
2443  新利虹,28176096,11809518,2086,2.39,2.35,2.39,2.55,41330,2.26,41311,3.34
2448  晶電,5479853713,96743000,44109,56.64,56.52,57.6,59,41330,53.5,41311,10.38
2466  冠西電,66789416,2374240,1276,28.13,28.15,28.45,28.45,41332,27.6,41306,1.74
2486  一詮,488334292,24516477,9192,19.92,19.62,20.2,21.2,41330,18.5,41310,11.92
2489  瑞軒,599732951,28672263,12486,20.92,20.93,20.65,21.6,41309,20.45,41324,3.45
2499  東貝,866305397,30923089,13352,28.01,27.83,28,28.8,41325,26.95,41310,9.36
3008  大立光,20443691134,25319666,21887,807.42,808.38,800,845,41325,760,41306,18.88
3019  亞光,980678079,32446850,14956,30.22,29.94,30.65,31.7,41330,29,41310,11.55
3024  憶聲,23998325,3384265,995,7.09,7.08,7.01,7.25,41306,7,41324,1.2
3031  佰鴻,82040320,5418195,3012,15.14,15.07,15,15.65,41325,14.6,41310,2.75
3038  全台,15453288,3048360,1175,5.07,5.08,5.01,5.24,41309,4.97,41324,1.35
3049  和鑫,506126394,54464629,16599,9.29,9.35,9.19,9.96,41309,8.57,41311,6.16
3050  鈺德,26454880,4869057,1412,5.43,5.39,5.35,5.61,41326,5.2,41311,2.47
3059  華晶科,356509317,20332599,7486,17.53,17.1,17.5,18.5,41330,16.35,41311,5.13
3061  璨圓,906462257,42094590,16037,21.53,21.45,21.65,22.1,41330,20.7,41311,10.75
3149  正達,2168838114,30498094,18391,71.11,71,71.1,73.6,41325,67.5,41306,11.49
3356  奇偶,312122605,2492242,2140,125.24,125.15,125.5,127,41331,123,41310,4.31
3383  新世紀,294557124,13293928,7093,22.16,22,21.8,23.3,41309,21.4,41327,4.57
3406  玉晶光,5731455099,27681813,21502,207.05,205.5,199,218,41330,197,41323,30.95
3454  晶睿,1189582127,11043397,7229,107.72,107.85,108.5,111.5,41331,103.5,41306,15.98
3481  奇美電,20534585144,1307218231,180754,15.71,15.72,16.4,16.6,41332,14.6,41306,14.46
3504  揚明光,378127876,5089599,4109,74.29,73.88,73.3,77,41325,71.7,41311,4.46
3514  昱晶,1292533206,45285458,20418,28.54,28.38,27.9,29.5,41309,27.5,41311,13.36
3535  晶彩科,89894121,8215776,3138,10.94,10.82,10.7,11.95,41306,10.25,41327,10.45
3536  誠創,10523192,1475403,722,7.13,7.11,7.13,7.54,41330,7,41327,1.27
3557  嘉威,46952334,5305756,2188,8.85,8.76,8.93,9.28,41330,8.02,41310,4.85
