櫃檯買賣股票成交資料彙總表  The Trading Summary of Listed Stocks,,,,,,,,,,,,,,
"102年1月  Jan., 13",,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 295,799,422,390元",,,,,,"3. 櫃檯買賣月總成交筆數： 3,506,985筆",,,,,,,,
     Total Trading Value of Listed Stocks（NTD）,,,,,,     Number of Transactions,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 7,878,106,691股",,,,,,4. 成交量週轉率： 13.17%（以上櫃股數計算）,,,,,,,,
     Total Trading Volume of Listed Stocks（Share）,,,,,,     Turnover Rate,,,,,,,,
"代 號
 Code",股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading Value　　　　　　　（NTD）,"總  成  交  量
（ 股 ）　　　Total Trading Volume　　　　　（Share）","總 成 交 筆 數
（ 筆 ）　　
Total Transactions",       成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比      P/E 　　
Ratio",平均殖利率（%）　　Average Yield, 週轉率（%）　 　Turnover Rate, 淨值比（%）　　PBR,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,
8929,富堡工業,19478772,630225,512,30.9,32,29.5,30.85,31.4,10.16,5.73,2.3,1.49
8932,宏大    ,1947545,275040,131,7.08,7.32,7,7.16,7.1,N/A,0,0.56,0.83
8933,愛地雅  ,87331939,8506563,2967,10.26,10.7,9.95,10.21,10.4,11.06,4.81,6.3,0.74
8934,衡平    ,351666,7267,7,48.39,49.3,45.6,47.88,48.75,9.95,2.38,0.12,2.77
8935,邦泰    ,74614173,16524432,4343,4.51,5.05,3.91,4.42,4.18,N/A,0,8.18,0.58
8936,國統國際,479868751,23794192,10822,20.16,21.35,18.35,19.91,19.6,43.56,20.36,13.71,0.99
8937,合騏    ,5806454,597838,268,9.71,10.1,8.93,9.77,9.39,N/A,0,0.82,0.88
8938,明安國際,131333377,3133253,1799,41.91,42.45,41.1,41.83,42.05,15.07,2.62,2.33,1.56
8942,森鉅科技,402863754,7562192,3157,53.27,55,51.4,53.27,54.3,12.54,3.74,5.23,2.24
9949,琉園    ,26725872,1348870,912,19.81,20.85,18.25,19.32,19,24.36,2.89,2.75,1.21
1742,台蠟    ,48205386,3250973,1478,14.82,16.55,13.75,14.6,14.2,N/A,0,5.03,1.03
1787,福盈科技,617528880,36937133,13230,16.71,18.05,14.65,15.81,15.3,31.88,2.88,52.95,1.02
4702,中美實  ,110744511,3095651,1632,35.77,38.3,33,35.36,34.2,N/A,0,1.55,4.73
4703,揚華科技,100890661,7514643,2630,13.42,15,12.35,13.52,12.85,7.6,0,10.99,1.71
4706,大恭化學,6599466,448681,228,14.7,15,14.35,14.7,14.7,12.05,6.8,0.57,0.89
4707,磐亞    ,64893772,7193912,2118,9.02,9.33,8.71,8.96,8.75,46.05,0,3.19,0.49
4711,永純    ,5478928,354049,218,15.47,15.75,15.3,15.49,15.45,28.61,6.47,0.58,0.84
4714,永捷    ,26256823,2322555,962,11.3,12,10.5,11.12,10.85,13.73,4.61,5.47,0.78
4716,大立    ,89645216,4807290,2499,18.64,19.3,17.95,18.4,18.3,17.43,5.63,7.45,1.44
4720,德淵企業,77077473,5007118,2427,15.39,16.25,14.4,15.02,14.85,13.75,5.05,6.84,1.13
4721,美琪瑪  ,23553751,1060102,774,22.21,22.8,21.3,22.14,22.25,17.94,7.19,1.41,1.65
4739,康普    ,3700436,205110,132,18.04,18.45,17.65,18.01,18.15,50.42,6.61,0.42,0.9
6506,雙邦實業,4646741,382337,160,12.15,12.45,11.6,12.12,12.1,35.59,3.31,0.6,1
6509,聚和國際,1915935713,102436721,36811,18.7,20.3,17.4,18.36,18.5,43.02,1.62,59.88,1.17
1565,精華光學,1494356402,3351755,2618,445.84,457,430,445.18,457,20.8,3.39,6.65,7.97
1593,祺驊    ,16793374,647168,432,25.94,27.2,25,25.67,25.25,14.51,7.13,2.63,0.99
1752,南光    ,871116835,20562426,13061,42.36,44.9,38.8,41.5,40.4,35.13,0.5,32.55,2.96
1777,生泰合成,35955217,772787,693,46.52,48.2,44.4,46.04,47.35,21.92,3.17,3.1,2.35
1781,合世生醫,2073014041,44228128,26513,46.87,49.9,40.2,45.78,46,100,0,105.1,4.37
1784,訊聯    ,277516456,6808526,5105,40.76,43,37.3,39.74,38.75,43.06,0,13.56,1.67
1788,杏昌生技,363570413,4643235,3512,78.3,82.3,74.2,77.16,76.8,17.1,4.56,13.27,2.06
1795,美時化學,3384272416,86862983,44112,38.96,42.8,35.15,38.18,36.2,N/A,0,152.17,3.39
1799,紅電醫  ,170825998,11470212,6339,14.89,15.9,13.45,14.76,15.05,N/A,0,36.05,2.08
1813,寶利徠  ,183083496,4257613,2755,43,46.1,40,42.33,41.35,12.34,2.9,10.36,2.35
3118,進階    ,839689121,21337615,14099,39.35,42.65,34.25,38.06,36.6,20.56,5.46,65.75,2.55
3176,基亞    ,3068393473,17300364,11833,177.36,189,150,173.02,178.5,N/A,0,13.45,14.51
3205,佰研生化,147137393,6676326,4065,22.03,23.3,17.85,21.44,22.05,N/A,0,27.02,2.13
3218,大學光學,157283505,7162245,3864,21.96,23.1,20.4,21.5,21.35,N/A,1.55,10.82,1.33
4102,永日化工,293469359,8501435,5431,34.51,36.6,31.6,33.11,32.9,73.11,5.47,20.06,1.89
4103,百略    ,178184721,2975374,2412,59.88,63.2,56.9,59.06,62.1,11.78,4.83,2.7,2.47
4105,東洋藥品,3332795424,30459021,17732,109.41,115,104.5,108.22,108,49.54,2.5,14.23,6.87
4107,邦特生技,882452234,24701904,14300,35.72,37.75,32.05,34.56,33.5,15.73,4.48,31.56,2.13
4109,加捷    ,230595245,12225428,6519,18.86,20.75,17.05,18.39,17.85,71.4,0,22.29,1.44
