櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,
06月 Jun. 08,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 274,436,547,515元",,,,,4. 加權平均本益比：16.20   註：加權平均本益比為經排除極端值（資本額逾全市場發行資本額10％,,,,,,,,
,,,,,   之個股）後之數值，未排除極端值之加權平均本益比為 43.97,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 7,202,318,182股",,,,,5. 加權平均殖利率： 7.31%,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 2,567,524筆",,,,,6. 成交量週轉率： 10.84%（以上櫃股數計算）,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
4129,聯合骨科,205275585,7451624,4128,27.54,34.9,23,27.47,23,NA,1.08,19.32,1.67
4131,晶宇生技,141073778,3248770,1493,43.42,46.5,38,42.85,38,NA,0,7.23,5.35
8908,欣雄    ,4067175,231579,232,17.56,18.45,16.1,17.31,16.6,24.41,3.61,0.34,1.47
8917,欣泰    ,1598967,40080,44,39.89,46.4,37.65,41.66,43.2,20.67,4.62,0.05,2.58
8927,北基加油,45063464,2509215,650,17.95,18.95,16.5,17.44,17,39.53,2.94,2.83,1.48
8931,大園汽電,803584912,39605722,17425,20.28,22.8,18,19.97,22.4,25.17,3.12,37.15,1.62
3073,普格    ,229431639,4447264,2557,51.58,56.5,45.5,50.22,45.65,17.76,4.38,13.8,2.52
3087,翔準    ,77830262,9039502,1793,8.61,10.4,6.93,9.05,6.93,10.83,0,3.17,0.54
3188,安茂    ,302553009,11504310,4704,26.29,31.95,19.95,26.07,19.95,13.39,8.07,25.52,1.43
3219,倚強科技,50148734,1910529,1308,26.24,30.4,22.4,27.24,23.3,10.54,2.57,5.12,1.87
3227,原相科技,12380649517,55844336,42249,221.69,246,199,220.95,200.5,16.25,3.99,47.64,4.6
3228,金麗科  ,2337606988,14678163,10867,159.25,178,138,156.88,142,67.3,1.18,30.18,8.32
3252,宏連科技,7575753,4060018,616,1.86,2.51,1.37,1.92,1.4,NA,0,4.62,0.57
3259,鑫創科技,67057268,2797366,1113,23.97,25.7,22,23.63,22.5,NA,11.11,4.89,1.17
3260,威剛科技,1565368781,34966706,16570,44.76,54.2,31.4,45.46,31.4,NA,0,20.26,0.99
3264,欣銓科技,924124299,41846185,12778,22.08,24.7,19.65,22,19.65,6.53,10.07,10.42,1.2
3265,台星科  ,166153165,12864663,4584,12.91,14.3,10.85,12.78,10.9,9.16,14.86,4.72,0.77
3268,海德威  ,47567993,953277,750,49.89,55.6,40.8,48.85,42,NA,0.71,3.41,3.01
3298,圓創科技,313909142,8489593,3823,36.97,39.7,32.3,36.46,34.2,18,6.87,17.84,2.04
3317,尼克森  ,1265402806,15838572,11237,79.89,94.5,62.2,79.79,62.2,9.67,4.82,32.37,1.84
3372,典範    ,725087863,44376844,13851,16.33,19.95,12.2,16.04,12.2,7.67,10.81,14.67,0.9
3438,類比科  ,2061282922,15474111,11570,133.2,147,114.5,131,114.5,13.58,8.57,40.77,4.04
3527,聚積    ,3223524075,12967043,10963,248.59,281.5,192,243.64,192,15.3,3.13,49.05,3.76
3556,禾瑞亞  ,691425100,9175538,7403,75.35,91.5,57.3,74.55,57.3,13.39,3.14,22.43,3.13
