櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
97年09月 Sep.08,,,,,,,,,,,,,
,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 182,139,795,461元",,,,,4. 加權平均本益比：11.89   註：加權平均本益比為經排除極端值（資本額逾全市場發行資本額10％,,,,,,,,
,,,,,   之個股）後之數值，未排除極端值之加權平均本益比為 40.90,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 8,382,932,625股",,,,,5. 加權平均殖利率： 10.60%,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 2,294,838筆",,,,,6. 成交量週轉率： 12.55%（以上櫃股數計算）,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
8913,華夏資融,5028653,616251,306,8.16,9.53,6.52,7.84,7,3.3,0,1.75,0.67
8916,光隆    ,4019857,469001,110,8.57,10.05,7.73,8.99,9.49,8.63,5.26,0.57,0.5
8921,沈氏印刷,606451,63215,37,9.59,10.35,9.23,10.02,10.25,0,6.82,0.13,0.63
8923,時報出版,2114258,210598,78,10.03,10.7,9.45,10.14,9.65,13.79,7.25,0.69,0.74
8924,大田精密,162293333,3490118,2026,46.5,52,41.85,47.45,41.85,7.55,14.57,2.83,2.32
8925,偉盟工業,640179114,24370345,8636,26.26,29.8,23.15,26.65,24.5,8.57,5.91,12.23,1.58
8928,鉅明    ,15559743,1551059,598,10.03,11.1,8.93,10.12,9.39,13.23,11.71,2.38,0.81
8929,富堡工業,1520482,125963,66,12.07,13.6,10.35,11.67,12.6,9.84,0,0.66,1.64
8932,宏大    ,68520343,5221646,1324,13.12,21.15,6.22,11.62,8.73,NA,0,13.81,1.09
8933,愛地雅  ,181494101,18463221,6966,9.83,13.5,8.26,10.09,9.68,NA,5.16,16.15,0.78
8934,世?,0,0,0,0,0,0,0,8.91,NA,0,0,8.1
8935,邦泰    ,48427831,12017563,2422,4.02,5.21,2.92,3.97,3.93,NA,12.72,8.01,0.33
8936,國統國際,78304054,7487681,2370,10.45,14.15,7.88,10.61,11.3,NA,0,11.2,0.93
8937,合騏    ,12325052,1227190,468,10.04,11.8,8.6,10.15,9.2,NA,1.63,1.57,0.75
8938,明安國際,91791397,2220830,1459,41.33,46.9,36.4,41.72,37.1,8.98,12.58,1.86,1.62
8942,森鉅科技,70415969,4014499,2222,17.54,20.4,14.35,17.46,17.5,9.16,13.77,4.41,0.93
9946,金革科技,834571,79093,41,10.55,12.5,9.77,10.78,10.3,NA,4.85,0.19,1.18
9949,琉園    ,76621032,2855703,1084,26.83,33.6,19.25,26.04,19.25,13.01,7.37,6.32,1.18
1742,台蠟    ,118441910,2625786,1597,45.1,54.2,36.1,43.25,38.5,7.48,9.81,7.79,2.12
1787,福盈科技,20702356,2123808,742,9.74,10.8,8.83,9.84,9.3,13.48,13.44,3.7,0.64
4702,中美聯合,6684737,1417795,465,4.71,5.7,3.91,4.62,3.91,24.44,0,2.32,0.53
4703,金美克能,39449856,6236046,476,6.32,7.7,5.8,6.6,6.02,NA,0,9.12,0.99
4706,大恭化學,7748083,857787,312,9.03,10.2,8.19,9.33,8.6,7.75,6.97,1.09,0.59
4707,磐亞    ,38371831,3138139,965,12.22,14,10,12.3,11,6.21,0,1.65,0.58
4711,永純    ,9947242,795680,388,12.5,14.25,10.85,12.66,11.65,6.93,12.01,1.3,0.71
4712,南璋    ,7160401,1520098,630,4.71,5.62,4.23,4.78,4.5,NA,6.66,2.37,0.38
4714,永捷    ,15208043,1771105,632,8.58,9.97,7.41,8.67,8.1,7.3,12.34,4.17,0.55
4716,大立    ,52707582,4759667,2076,11.07,16,8.01,11.31,9.3,NA,1.07,9.04,0.78
4720,德淵企業,29530493,2727865,1159,10.82,12.35,8.83,10.45,11.75,11.08,8.51,4.21,0.87
4721,美琪瑪  ,154850662,6812645,3632,22.72,29.4,18.45,22.88,20.1,7.88,9.45,10.09,1.41
4722,國精化學,6697195,1061238,376,6.31,8.14,5.5,6.71,5.99,19.32,8.34,1.72,0.43
6509,聚和國際,281449577,22554093,7650,12.47,17,9.82,12.47,10.25,NA,6.73,15.55,0.63
1565,精華光學,406463212,3329543,1791,122.07,132.5,109.5,124.04,116.5,10.43,6.43,6.62,3.67
1777,生泰合成,19568242,637305,383,30.7,34.4,27,31.24,27.8,13.5,5.46,2.95,1.61
1781,合世生醫,13524623,1102646,579,12.26,15.3,9.68,12.58,11,NA,0,3.15,1.29
1784,訊聯    ,136177547,3069148,2065,44.36,59.6,35.5,46.42,37.5,14.15,4.13,9.76,2.24
3118,進階    ,26452816,910108,599,29.06,34.5,25.15,29.34,25.15,12.27,3.97,2.94,1.76
3164,景岳科技,81125005,4071704,2515,19.92,24.8,15.65,18.68,16.05,10.03,3.73,8.11,1.42
3205,天騵生科,2258987,369700,128,6.11,7.32,5.31,6.47,5.98,NA,0,1.24,1.5
3218,大學光學,63394030,2268372,1326,27.94,32.5,24.15,28.31,28,36.84,3.57,5.65,1.88
3266,弘如洋  ,7235199,523959,281,13.8,16.65,12.3,14.49,13.1,77.06,8.85,2.26,1.1
4102,永日化工,30147966,2436040,1222,12.37,14.85,10.5,12.75,12.3,NA,4.06,7.37,0.95
4103,百略    ,54179392,1660944,1042,32.61,38.3,28.6,33.33,29.9,7.55,9.36,1.4,1.63
4105,東洋藥品,277650516,7906113,4220,35.11,41.05,29.9,34.97,30.7,10.03,11.07,7.21,1.65
