櫃檯買賣股票成交資料彙總表（一）,,,,,,,,,,,,,
The Trading Summary of Listed Stocks（1）,,,,,,,,,,,,,
98年04月 Apr.09,,,,,,,,,,,,,
,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 467,013,165,023元",,,,,4. 加權平均本益比：80.36,,,,,,,,
,,,,,   註：加權平均本益比已排除極端值（資本額逾全市場發行資本額10％之個股）,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 20,906,964,578股",,,,,5. 加權平均殖利率： 9.53%,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 5,296,482筆",,,,,6. 成交量週轉率： 30.15%（以上櫃股數計算）,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,
4121,優盛醫學,500376782,34729964,13483,14.4,16.3,11.5,14.1,14.45,NA,8.71,54.34,0.96
4123,晟德    ,1676857513,38527653,18997,43.52,47.9,33.15,42.39,42.3,66.09,4.72,108.43,2.48
4126,太平洋醫,2400554499,54443915,25972,44.09,49.8,38.25,43.79,45.1,22.78,4.47,112.05,2.92
4127,天良    ,616658104,33265126,14077,18.53,21.5,13.25,17.83,17.7,30.52,2.82,72.69,1.07
4128,中天生技,3346026357,93987427,39006,35.6,41.3,29.8,35.27,32,114.29,0,80.52,2.59
4129,聯合骨科,887052235,30200624,13219,29.37,34.2,23.1,29.14,27.75,NA,0,71.29,2.19
4131,晶宇生技,528165907,13075450,7192,40.39,48,31.45,39.46,36.1,NA,0,28.99,5.16
8908,欣雄    ,1325445,102752,78,12.9,13.6,11.65,12.93,13,34.21,4.61,0.14,1.18
8917,欣泰    ,30479090,781247,91,39.01,41.5,36.55,39.19,39.1,16.29,2.3,0.86,2.38
8927,北基加油,2571178,212788,158,12.08,12.8,11.75,12.13,12.45,77.81,4.01,0.23,1.12
8931,大園汽電,140517263,14152280,4828,9.92,11.3,8.66,9.81,10.15,101.5,6.89,13.27,0.76
3073,普格    ,211395374,5060230,1813,41.77,44.5,36.3,40.46,37.5,81.52,5.33,14.04,2.58
3087,翔準    ,252893746,32434711,5511,7.79,8.38,6.68,7.67,7.62,21.17,1.31,11.38,0.59
3188,安茂    ,220874714,16978410,6638,13,14.7,11.05,12.68,11.95,54.32,12.71,35.48,0.96
3219,倚強科技,74167281,3823178,1896,19.39,22.95,16.4,18.36,17.7,NA,5.64,9.62,1.87
3227,原相科技,23782438328,124251819,71830,191.4,222,154,187.9,201,21.07,4.07,99.55,4.76
3228,金麗科  ,791324415,12971224,8988,61,69,51.7,59.63,55.6,NA,4.28,22.86,4.22
3252,海灣科技,599529,348843,100,1.71,2.2,1.41,1.75,1.41,NA,0,0.26,141
