櫃檯買賣股票成交資料彙總表,,,,,,,,,,,,,,,,,
The Trading Summary of Listed Stocks,,,,,,,,,,,,,,,,,
"98年05月 May, 09",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"1. 櫃檯買賣股票月總成交值： 510,738,973,089元",,,,,4. 加權平均本益比：99.67,,,,,,,,,,,,
,,,,,   註：加權平均本益比已排除極端值（資本額逾全市場發行資本額10％之個股）,,,,,,,,,,,,
   Total Trading Value of Listed Stocks（NTD）,,,,,   Weighted Average P/E Ratio,,,,,,,,,,,,
"2. 櫃檯買賣股票月總成交量： 17,221,452,977股",,,,,5. 加權平均殖利率： 5.69%,,,,,,,,,,,,
   Total Trading Volume of Listed Stocks（Share）,,,,,   Weighted Average Yield,,,,,,,,,,,,
"3. 櫃檯買賣月總成交筆數： 4,668,186筆",,,,,6. 成交量週轉率： 24.84%（以上櫃股數計算）,,,,,,,,,,,,
   Number of Transactions,,,,,   Turnover Rate,,,,,,,,,,,,
代 號 Code,股 票 名 稱Name of　　　 Stock,總  成  交  值　　　　（ 元 ）　　　　Total Trading 　Value　　　　　　　（NTD）,總  成  交  量（ 股 ）　　　Total Trading Volume　　　　　（Share）,"總 成 交 筆 數
　（ 筆 ）　　
Total Transactions",         成　　交　　價　　（元 / 股）　　　　  　　Average Price （NTD / Share）,,,,月底收盤價    .End of       Month," 本益比    P/E 　　
Ratio",平均殖利率（%）　　Average Yield,  週轉率（%）　　Turnover Rate,  淨值比（%）　　PBR,,,,
,,,,,平　均Average,最　高Highest,最　低   Lowest,"收市平均Cls. Avg. 
Price",,,,,,,,,
8942,森鉅科技,79141162,4984621,2322,15.87,18.5,14.5,15.66,17.3,11.85,13.93,5.47,1.03,,,,
9946,金革科技,4450358,369611,177,12.04,13.9,9.85,11.85,12.6,NA,0,0.89,1.46,,,,
9949,琉園    ,77781419,2608697,1365,29.81,33.15,26.05,29.29,33.15,157.86,4.28,5.77,2.21,,,,
1742,台蠟    ,89868080,2283509,1366,39.35,40.5,38,39.18,39.5,9.08,9.56,6.78,2.06,,,,
1787,福盈科技,12372555,1544961,626,8,8.79,7.5,8.01,8.69,51.12,10.35,2.56,0.6,,,,
4702,中美聯合,33858310,7177134,1870,4.71,5.58,3.88,4.39,4.85,NA,0,11.76,0.73,,,,
4703,金美克能,59874507,8311854,2631,7.2,8.9,6.07,6.89,7.19,37.84,0,12.15,1.11,,,,
4706,大恭化學,5280003,573542,193,9.2,9.58,9.04,9.18,9.3,12.92,6.45,0.73,0.61,,,,
4707,磐亞    ,77305266,6424707,2000,12.03,13,11.05,11.89,12.05,7.82,16.34,3.09,0.69,,,,
4711,永純    ,25093600,1723004,549,14.56,15.4,13.95,14.63,15,11.28,9.33,2.82,0.88,,,,
4712,南璋    ,5616869,1151594,403,4.87,5.15,4.68,4.88,5,NA,6,1.8,0.41,,,,
4714,永捷    ,12821047,1465210,514,8.75,9.06,8.35,8.78,9.06,18.12,5.51,3.45,0.57,,,,
4716,大立    ,626582295,32392779,8410,19.34,21.55,16,18.53,18.35,63.28,0.54,61.54,1.5,,,,
4720,德淵企業,290520310,18585601,5608,15.63,17.3,11.9,13.35,16.95,39.42,5.89,28.7,1.25,,,,
4721,美琪瑪  ,165167613,8052511,3314,20.51,21.95,18.85,20.11,21.95,22.17,8.65,11.93,1.55,,,,
4722,國精化學,6929244,861864,285,8.03,8.48,7.51,8.04,8.1,11.91,6.17,1.42,0.53,,,,
4733,上緯企業,855978498,12197726,6915,70.17,76.5,64,70.33,71.3,13.4,3.22,22.74,3.39,,,,
6509,聚和國際,1282015541,67306329,21897,19.04,21,17,18.67,21,2100,3.28,46.25,1.33,,,,
1565,精華光學,842102189,6643720,4487,126.75,133.5,119.5,126.33,130,11.43,5.76,13.2,3.2,,,,
1777,生泰合成,137310570,3654560,1921,37.57,39.8,35.15,37.46,37.3,15.29,4.07,16.91,2,,,,
1781,合世生醫,56760392,3354282,1861,16.92,19.35,15.6,16.65,16.25,NA,0,9.57,2.07,,,,
1784,訊聯    ,1268427551,16347053,11423,77.59,83.5,72.5,76.29,74,43.27,2.09,42.75,3.68,,,,
1799,紅電醫  ,276047563,9544592,5451,28.92,33,25,28.05,25.5,19.47,7.68,44.58,1.61,,,,
3118,進階    ,52509948,1616453,995,32.48,35,30.8,32.33,32,17.78,3.12,5.23,2.09,,,,
3164,景岳科技,224506874,8623124,4031,26.03,27.8,24.1,25.61,25.4,26.74,2.36,17.15,2.09,,,,
3205,天騵生科,3197635,467800,144,6.83,8.18,5.99,7.29,7.2,NA,0,1.57,2.23,,,,
3218,大學光學,139155031,3990762,2239,34.86,36.8,33,34.8,35.7,NA,2.8,9.93,2.56,,,,
3266,弘如洋  ,103644313,6111281,2651,16.95,18.5,15.75,16.88,16.15,NA,0,26.39,1.37,,,,
4102,永日化工,519563949,15707736,7738,33.07,36.3,30.1,32.2,31.5,112.5,1.58,47.53,2.34,,,,
4103,百略    ,650923017,16118208,9310,40.38,43.4,37.3,39.67,38.8,NA,7.21,13.58,1.94,,,,
4105,東洋藥品,5808806115,73624155,40043,78.89,84.1,71.8,77.85,80.7,32.67,4.21,67.14,4.49,,,,
4107,邦特生技,522315738,17728323,8076,29.46,31.1,27.8,29.07,28.6,15.38,5.24,23.33,1.77,,,,
4109,加捷    ,102106195,5475056,2786,18.64,19.65,17.7,18.53,18,37.5,6.11,12.46,1.3,,,,
4111,濟生    ,177856016,10425467,4123,17.05,17.9,16.4,16.85,16.65,21.08,2.4,21.79,1,,,,
4113,聯上生技,40139785,2653008,1445,15.12,17.3,13.1,14.71,13.8,NA,0,5.87,1.62,,,,
4114,健喬信元,1245701154,32974076,16570,37.77,40.5,34,36.97,36.1,NA,2.18,53.97,3.07,,,,
4120,友華生技,1077177761,18700570,10485,57.6,60.5,54.6,56.9,57.4,14.24,2.78,31.87,2.43,,,,
4121,優盛醫學,146371135,10708202,4685,13.66,14.6,12.5,13.41,12.85,NA,9.8,16.75,0.85,,,,
4123,晟德    ,678433392,16246648,9023,41.75,45.4,39.55,41.2,42.15,65.86,4.74,45.72,2.47,,,,
4126,太平洋醫,1322467759,29565877,13541,44.72,47.4,42,44.26,43.7,22.07,4.62,60.05,2.83,,,,
4127,天良    ,245236905,14134039,5930,17.35,18.2,16.2,17.13,16.8,28.97,2.97,30.89,1.01,,,,
4128,中天生技,1092170983,34077297,15065,32.04,34.3,30,31.66,31,110.71,0,28.85,2.51,,,,
4129,聯合骨科,397067122,13447375,6359,29.52,32.8,26.55,29.01,30.75,NA,0,31.74,2.42,,,,
4131,晶宇生技,780204678,19234212,9526,40.56,48.1,32.6,39.31,41.9,NA,0,42.53,5.99,,,,
8908,欣雄    ,25507271,2096730,106,12.16,13.15,11.65,12.43,12.45,32.76,4.81,2.87,1.13,,,,
8917,欣泰    ,7675929,191238,44,40.13,42.9,37,40.41,42.9,17.88,2.09,0.21,2.62,,,,
8927,北基加油,3349545,275845,243,12.14,12.85,11.85,12.11,12.85,80.31,3.89,0.3,1.16,,,,
8931,大園汽電,69204323,6634211,2233,10.43,11.4,9.9,10.24,10.8,108,6.48,6.22,0.8,,,,
